"sample","name","distribution","size","cpu","real","gc","memory"
80,"kahrs","random",16,274,274,62,424066192
81,"kahrs","random",16,276,276,62,424590000
82,"kahrs","random",16,278,278,63,426098112
83,"kahrs","random",16,275,275,62,425384384
84,"kahrs","random",16,275,275,62,424819424
85,"kahrs","random",16,274,274,62,425037424
86,"kahrs","random",16,274,274,62,425124672
87,"kahrs","random",16,274,274,62,425979040
88,"kahrs","random",16,275,275,62,424898384
89,"kahrs","random",16,275,275,63,424499040
90,"kahrs","random",16,276,277,62,423957728
91,"kahrs","random",16,275,275,62,424662496
92,"kahrs","random",16,274,274,62,424214336
93,"kahrs","random",16,274,274,61,423878800
94,"kahrs","random",16,275,275,62,424227744
95,"kahrs","random",16,282,282,63,425029712
96,"kahrs","random",16,275,275,62,425505008
97,"kahrs","random",16,275,275,62,425192048
98,"kahrs","random",16,276,276,62,426062896
99,"kahrs","random",16,274,274,62,426312128
0,"kahrs","random",17,731,731,220,910698480
1,"kahrs","random",17,752,752,222,908940976
2,"kahrs","random",17,734,734,220,911011824
3,"kahrs","random",17,731,731,219,889084688
4,"kahrs","random",17,732,732,219,911108224
5,"kahrs","random",17,734,734,220,911578720
6,"kahrs","random",17,732,732,220,910806624
7,"kahrs","random",17,734,734,220,909960352
8,"kahrs","random",17,729,729,218,890894784
9,"kahrs","random",17,747,747,225,911292576
10,"kahrs","random",17,737,737,222,915128384
11,"kahrs","random",17,736,737,221,911781696
12,"kahrs","random",17,732,732,220,910237712
13,"kahrs","random",17,730,730,219,912500752
14,"kahrs","random",17,749,749,220,912714768
15,"kahrs","random",17,729,729,218,909324992
16,"kahrs","random",17,727,728,218,914106240
17,"kahrs","random",17,728,728,218,910409872
18,"kahrs","random",17,758,758,222,911710288
19,"kahrs","random",17,729,729,219,910648656
20,"kahrs","random",17,730,731,219,911040896
21,"kahrs","random",17,745,745,221,913764400
22,"kahrs","random",17,730,730,219,909361712
23,"kahrs","random",17,732,732,220,913998336
24,"kahrs","random",17,729,729,218,913506464
25,"kahrs","random",17,736,736,219,909961056
26,"kahrs","random",17,729,729,218,906563200
27,"kahrs","random",17,730,730,218,912827776
28,"kahrs","random",17,736,736,221,912995072
29,"kahrs","random",17,731,731,218,888421104
30,"kahrs","random",17,736,736,221,911906896
31,"kahrs","random",17,735,735,222,910009312
32,"kahrs","random",17,735,735,221,910551584
33,"kahrs","random",17,736,736,221,913143040
34,"kahrs","random",17,728,728,218,887345792
35,"kahrs","random",17,734,734,220,909525616
36,"kahrs","random",17,733,733,219,911707888
37,"kahrs","random",17,731,731,220,912134512
38,"kahrs","random",17,731,732,219,908599472
39,"kahrs","random",17,730,730,220,910149232
40,"kahrs","random",17,732,732,220,912954480
41,"kahrs","random",17,745,745,218,888284928
42,"kahrs","random",17,735,735,221,914903616
43,"kahrs","random",17,733,733,220,913080016
44,"kahrs","random",17,732,732,220,911508176
45,"kahrs","random",17,731,731,219,910538768
46,"kahrs","random",17,730,730,219,911469744
47,"kahrs","random",17,733,734,220,913185136
48,"kahrs","random",17,735,735,221,913918192
49,"kahrs","random",17,732,732,220,910898592
50,"kahrs","random",17,735,735,220,912476128
51,"kahrs","random",17,738,738,222,915431248
52,"kahrs","random",17,737,737,222,917823088
53,"kahrs","random",17,753,753,223,910661680
54,"kahrs","random",17,758,758,224,909817424
55,"kahrs","random",17,732,732,220,909279984
56,"kahrs","random",17,732,732,220,913611712
57,"kahrs","random",17,747,747,226,913424720
58,"kahrs","random",17,730,730,219,912589312
59,"kahrs","random",17,732,732,219,910162896
60,"kahrs","random",17,735,735,222,913359040
61,"kahrs","random",17,735,735,221,911751552
62,"kahrs","random",17,734,734,220,914546528
63,"kahrs","random",17,734,734,220,912756032
64,"kahrs","random",17,726,726,216,887857712
65,"kahrs","random",17,758,758,222,910464960
66,"kahrs","random",17,733,733,220,913796752
67,"kahrs","random",17,734,734,220,913535920
68,"kahrs","random",17,736,736,220,912175904
69,"kahrs","random",17,732,732,220,912305760
70,"kahrs","random",17,744,744,222,911134544
71,"kahrs","random",17,733,733,221,914574672
72,"kahrs","random",17,732,732,220,914621584
73,"kahrs","random",17,733,733,220,915197840
74,"kahrs","random",17,731,731,219,912710016
75,"kahrs","random",17,734,734,220,910159264
76,"kahrs","random",17,734,734,221,912641104
77,"kahrs","random",17,733,733,220,912449152
78,"kahrs","random",17,733,734,220,912745392
79,"kahrs","random",17,735,735,222,915440992
80,"kahrs","random",17,730,730,219,911495424
81,"kahrs","random",17,760,760,221,910578240
82,"kahrs","random",17,734,734,220,913415392
83,"kahrs","random",17,731,731,219,913488608
84,"kahrs","random",17,739,740,222,912993040
85,"kahrs","random",17,735,735,221,911533968
86,"kahrs","random",17,739,740,222,912944016
87,"kahrs","random",17,732,732,220,909622576
88,"kahrs","random",17,733,733,220,911016704
89,"kahrs","random",17,752,752,222,909873392
90,"kahrs","random",17,746,746,221,911519552
91,"kahrs","random",17,738,738,222,914964160
92,"kahrs","random",17,737,737,221,912089792
93,"kahrs","random",17,731,731,219,910386704
94,"kahrs","random",17,752,752,223,910982960
95,"kahrs","random",17,745,745,221,913834064
96,"kahrs","random",17,732,732,220,912650784
97,"kahrs","random",17,731,731,219,909398784
98,"kahrs","random",17,749,749,222,913516448
99,"kahrs","random",17,733,734,220,913529536
0,"kahrs","random",18,1897,1897,669,1906802592
1,"kahrs","random",18,1903,1903,672,1948831248
2,"kahrs","random",18,1938,1938,671,1945476304
3,"kahrs","random",18,1896,1896,665,1908942032
4,"kahrs","random",18,1899,1899,669,1942995904
5,"kahrs","random",18,1928,1929,664,1902833744
6,"kahrs","random",18,1919,1920,667,1906318496
7,"kahrs","random",18,1929,1929,671,1905168416
8,"kahrs","random",18,1919,1919,676,1927279728
9,"kahrs","random",18,1909,1909,668,1903482512
10,"kahrs","random",18,1987,1988,674,1944057968
11,"kahrs","random",18,1923,1923,676,1947913392
12,"kahrs","random",18,1909,1909,666,1903381264
13,"kahrs","random",18,1968,1969,674,1941396624
14,"kahrs","random",18,1945,1945,669,1902298816
15,"kahrs","random",18,1945,1946,675,1935230960
16,"kahrs","random",18,1913,1913,670,1945730976
17,"kahrs","random",18,1902,1902,669,1903583344
18,"kahrs","random",18,1966,1967,670,1903435872
19,"kahrs","random",18,1908,1908,672,1948342800
20,"kahrs","random",18,1899,1899,669,1901522544
21,"kahrs","random",18,1905,1906,671,1947648592
22,"kahrs","random",18,1938,1938,673,1942909568
23,"kahrs","random",18,1972,1973,675,1945780048
24,"kahrs","random",18,1894,1894,665,1912495120
25,"kahrs","random",18,1942,1942,670,1904860352
26,"kahrs","random",18,1904,1904,670,1940495600
27,"kahrs","random",18,1917,1917,677,1950173440
28,"kahrs","random",18,1920,1920,679,1949624208
29,"kahrs","random",18,1942,1942,675,1952285616
30,"kahrs","random",18,1916,1916,675,1952521472
31,"kahrs","random",18,1985,1986,676,1945675312
32,"kahrs","random",18,1924,1925,676,1948217808
33,"kahrs","random",18,1971,1972,681,1952398608
34,"kahrs","random",18,1926,1926,670,1946282896
35,"kahrs","random",18,1892,1893,667,1944845680
36,"kahrs","random",18,1983,1984,675,1948594176
37,"kahrs","random",18,1996,1996,669,1905968080
38,"kahrs","random",18,1904,1904,670,1948309824
39,"kahrs","random",18,1915,1915,667,1907799120
40,"kahrs","random",18,1905,1905,670,1948463776
41,"kahrs","random",18,1977,1977,681,1951871312
42,"kahrs","random",18,1975,1975,674,1947152608
43,"kahrs","random",18,1910,1910,671,1948233248
44,"kahrs","random",18,1898,1899,667,1901848592
45,"kahrs","random",18,1910,1910,668,1947854960
46,"kahrs","random",18,2015,2015,681,1950397504
47,"kahrs","random",18,1935,1935,672,1938171600
48,"kahrs","random",18,1885,1885,661,1903751472
49,"kahrs","random",18,1885,1886,662,1904979728
50,"kahrs","random",18,1907,1907,673,1951201584
51,"kahrs","random",18,1952,1952,666,1943204048
52,"kahrs","random",18,1941,1941,666,1947905392
53,"kahrs","random",18,1891,1891,665,1944409264
54,"kahrs","random",18,1927,1927,665,1941833728
55,"kahrs","random",18,1895,1895,667,1949956384
56,"kahrs","random",18,1893,1894,667,1940630800
57,"kahrs","random",18,1905,1905,666,1907610848
58,"kahrs","random",18,1912,1912,671,1901536048
59,"kahrs","random",18,1999,2000,681,1949804000
60,"kahrs","random",18,1928,1928,677,1949988208
61,"kahrs","random",18,1938,1938,673,1950985472
62,"kahrs","random",18,1935,1936,671,1950083216
63,"kahrs","random",18,1905,1905,671,1947620848
64,"kahrs","random",18,1973,1974,671,1904878528
65,"kahrs","random",18,1944,1944,670,1950276816
66,"kahrs","random",18,1926,1926,675,1943011680
67,"kahrs","random",18,1966,1966,675,1953881296
68,"kahrs","random",18,1892,1892,667,1901692832
69,"kahrs","random",18,1967,1968,675,1947270768
70,"kahrs","random",18,1969,1970,673,1946195120
71,"kahrs","random",18,1891,1892,665,1904369760
72,"kahrs","random",18,1900,1900,670,1951041808
73,"kahrs","random",18,1967,1968,666,1906701328
74,"kahrs","random",18,1903,1903,665,1904417760
75,"kahrs","random",18,1959,1959,674,1953665120
76,"kahrs","random",18,1903,1904,664,1947002816
77,"kahrs","random",18,1898,1898,669,1951654688
78,"kahrs","random",18,1990,1990,673,1909211760
79,"kahrs","random",18,1924,1924,675,1905038848
80,"kahrs","random",18,1982,1982,675,1947033632
81,"kahrs","random",18,2010,2010,679,1949573728
82,"kahrs","random",18,1959,1959,672,1936785552
83,"kahrs","random",18,1923,1924,675,1948713760
84,"kahrs","random",18,1913,1913,675,1946284736
85,"kahrs","random",18,1924,1924,665,1899363872
86,"kahrs","random",18,1934,1935,667,1949272240
87,"kahrs","random",18,1898,1899,667,1943948160
88,"kahrs","random",18,1901,1901,667,1947785920
89,"kahrs","random",18,1935,1935,666,1947515984
90,"kahrs","random",18,1899,1900,666,1947933040
91,"kahrs","random",18,1943,1943,663,1903237424
92,"kahrs","random",18,1916,1916,667,1900940432
93,"kahrs","random",18,1950,1950,670,1947204352
94,"kahrs","random",18,1887,1888,659,1902191312
95,"kahrs","random",18,1959,1959,670,1944976640
96,"kahrs","random",18,1884,1884,663,1904712704
97,"kahrs","random",18,1885,1885,663,1904163904
98,"kahrs","random",18,1898,1898,662,1909413792
99,"kahrs","random",18,1885,1885,662,1902107296
0,"kahrs","random",19,5024,5025,2025,4058297968
1,"kahrs","random",19,4933,4934,2030,4054555696
2,"kahrs","random",19,4976,4977,2041,4059473584
3,"kahrs","random",19,5136,5136,2030,4054783120
4,"kahrs","random",19,5193,5194,2082,4134356384
5,"kahrs","random",19,4967,4968,2045,4076015664
6,"kahrs","random",19,4968,4969,2048,4124858528
7,"kahrs","random",19,5025,5026,2053,4067700160
8,"kahrs","random",19,5008,5008,2066,4151147376
9,"kahrs","random",19,5129,5129,2055,4144424608
10,"kahrs","random",19,5045,5046,2042,4061753616
11,"kahrs","random",19,4993,4994,2037,4130680064
12,"kahrs","random",19,5086,5086,2039,4055792624
13,"kahrs","random",19,5076,5077,2048,4064134528
14,"kahrs","random",19,5180,5181,2059,4068738336
15,"kahrs","random",19,5007,5008,2049,4061043280
16,"kahrs","random",19,5119,5120,2053,4109803408
17,"kahrs","random",19,4983,4983,2054,4058664352
18,"kahrs","random",19,4980,4981,2051,4058895552
19,"kahrs","random",19,5018,5019,2044,4056653040
20,"kahrs","random",19,5122,5123,2054,4139857856
21,"kahrs","random",19,5097,5098,2044,4060349344
22,"kahrs","random",19,5100,5101,2046,4057216528
23,"kahrs","random",19,5003,5004,2042,4062167200
24,"kahrs","random",19,5082,5083,2028,4064209808
25,"kahrs","random",19,4960,4961,2037,4134835216
26,"kahrs","random",19,5053,5053,2030,4062494208
27,"kahrs","random",19,5099,5100,2035,4062095872
28,"kahrs","random",19,4983,4983,2027,4064462096
29,"kahrs","random",19,5039,5040,2031,4063651616
30,"kahrs","random",19,4982,4983,2050,4136608272
31,"kahrs","random",19,4991,4991,2029,4060849408
32,"kahrs","random",19,5079,5080,2044,4142613776
33,"kahrs","random",19,5041,5042,2040,4059055712
34,"kahrs","random",19,5103,5104,2050,4060793824
35,"kahrs","random",19,5019,5020,2050,4124080896
36,"kahrs","random",19,5106,5107,2047,4147036896
37,"kahrs","random",19,4958,4959,2023,4057785120
38,"kahrs","random",19,5109,5109,2046,4055596608
39,"kahrs","random",19,4931,4932,2030,4056234784
40,"kahrs","random",19,5122,5123,2033,4109869024
41,"kahrs","random",19,5065,5066,2027,4056050576
42,"kahrs","random",19,4965,4966,2022,4052880112
43,"kahrs","random",19,5045,5045,2054,4056018992
44,"kahrs","random",19,5079,5080,2046,4072216784
45,"kahrs","random",19,5027,5028,2040,4057084592
46,"kahrs","random",19,5098,5098,2041,4053218368
47,"kahrs","random",19,4953,4954,2042,4061335424
48,"kahrs","random",19,5031,5032,2028,4048173168
49,"kahrs","random",19,4938,4939,2032,4074142576
50,"kahrs","random",19,5134,5134,2046,4060843360
51,"kahrs","random",19,4929,4930,2024,4055751648
52,"kahrs","random",19,5109,5110,2060,4146718976
53,"kahrs","random",19,5107,5108,2047,4067821296
54,"kahrs","random",19,5015,5016,2038,4056575376
55,"kahrs","random",19,4990,4991,2044,4058719280
56,"kahrs","random",19,4979,4980,2046,4052516992
57,"kahrs","random",19,5103,5103,2046,4060266272
58,"kahrs","random",19,5024,5024,2048,4071060976
59,"kahrs","random",19,4969,4969,2035,4064044304
60,"kahrs","random",19,4998,4998,2041,4059039664
61,"kahrs","random",19,5112,5113,2051,4069158528
62,"kahrs","random",19,4967,4968,2043,4061638096
63,"kahrs","random",19,5039,5039,2051,4069944256
64,"kahrs","random",19,5141,5142,2042,4052977552
65,"kahrs","random",19,4980,4981,2045,4061503344
66,"kahrs","random",19,4985,4986,2049,4056934512
67,"kahrs","random",19,4926,4926,2022,4062090576
68,"kahrs","random",19,4984,4985,2047,4057558992
69,"kahrs","random",19,5105,5106,2046,4062907408
70,"kahrs","random",19,5053,5054,2038,4060623056
71,"kahrs","random",19,5007,5008,2053,4129678896
72,"kahrs","random",19,4991,4992,2044,4061259312
73,"kahrs","random",19,5112,5113,2045,4061794544
74,"kahrs","random",19,4973,4974,2045,4072467344
75,"kahrs","random",19,4993,4993,2060,4136719072
76,"kahrs","random",19,5173,5174,2059,4138355216
77,"kahrs","random",19,5008,5008,2048,4063511856
78,"kahrs","random",19,5060,5061,2047,4060434656
79,"kahrs","random",19,5142,5142,2046,4068423456
80,"kahrs","random",19,5160,5161,2045,4051164080
81,"kahrs","random",19,5024,5025,2045,4077653712
82,"kahrs","random",19,5075,5076,2059,4134034704
83,"kahrs","random",19,5099,5100,2053,4055837552
84,"kahrs","random",19,4971,4972,2047,4055234240
85,"kahrs","random",19,5110,5111,2041,4054041792
86,"kahrs","random",19,5059,5059,2049,4069087984
87,"kahrs","random",19,5003,5004,2020,4059871744
88,"kahrs","random",19,4967,4968,2025,4059087584
89,"kahrs","random",19,5113,5113,2039,4145216160
90,"kahrs","random",19,4985,4986,2021,4063321392
91,"kahrs","random",19,4917,4917,2021,4060979488
92,"kahrs","random",19,4940,4941,2027,4054605520
93,"kahrs","random",19,4926,4927,2020,4059904160
94,"kahrs","random",19,4962,4963,2039,4137463280
95,"kahrs","random",19,5060,5060,2049,4056417488
96,"kahrs","random",19,5107,5107,2045,4060860864
97,"kahrs","random",19,5031,5031,2043,4055337088
98,"kahrs","random",19,5021,5022,2047,4060850384
99,"kahrs","random",19,4984,4985,2052,4144448544
0,"kahrs","random",20,12990,12992,6015,8733032720
1,"kahrs","random",20,12928,12930,5993,8624333040
2,"kahrs","random",20,12855,12857,5931,8633017728
3,"kahrs","random",20,12896,12898,5979,8627490608
4,"kahrs","random",20,12963,12965,5966,8748920288
5,"kahrs","random",20,12799,12801,5963,8618432000
6,"kahrs","random",20,12867,12869,5957,8621397488
7,"kahrs","random",20,13009,13011,5935,8633008560
8,"kahrs","random",20,12935,12937,5971,8613790800
9,"kahrs","random",20,12909,12911,5938,8626357072
10,"kahrs","random",20,12837,12839,5931,8637440304
11,"kahrs","random",20,12788,12790,5941,8628590544
12,"kahrs","random",20,12794,12796,5975,8624009200
13,"kahrs","random",20,12738,12740,5943,8623912320
14,"kahrs","random",20,12891,12892,5988,8614079536
15,"kahrs","random",20,12752,12754,5867,8762980064
16,"kahrs","random",20,12868,12870,5895,8645541328
17,"kahrs","random",20,12968,12970,5910,8619593424
